category_list,funding_total_usd,country_code,funding_rounds,label,Num_of_investor,funding_duration,first_funding_at_UTC,last_funding_at_UTC
advertising advertisingplatforms bloggingplatforms internetmarketing mobileadvertising monetization software webdevelopment webtools,1040000.0,ARG,2,0,4.0,219.0,15181.0,15400
games,8750000.0,IND,1,0,2.0,0.0,14783.0,14783
internet,520000.0,USA,2,0,2.0,532.0,15826.0,16358
publicrelations,50000.0,USA,1,0,1.0,0.0,15765.0,15765
socialbusiness,705373.0,GBR,2,0,5.0,1065.0,15340.0,16405
iphone locationbasedservices messaging mobile onlinereservations seo socialmedia,50000.0,USA,1,0,1.0,0.0,14706.0,14706
fashion,250000.0,USA,1,0,1.0,0.0,16482.0,16482
cloudcomputing crm databases digitalmedia enterprisesoftware software,886699.0,BRA,1,0,3.0,0.0,15636.0,15636
advertising classifieds curatedweb ediscovery informationtechnology search startups,184845.0,GBR,2,0,2.0,265.0,14700.0,14965
software,73884800.0,USA,4,0,13.0,1802.0,12891.0,14693
mobile,2225818.0,BEL,3,0,3.0,142.0,15992.0,16134
diagnostics,14225000.0,USA,2,0,1.0,134.0,16597.0,16731
developmentplatforms enterprisesoftware opensource saas software,550000.0,USA,2,0,1.0,0.0,16344.0,16344
biotechnology,75000000.0,TWN,2,0,13.0,1752.0,12493.0,14245
adtargeting analytics,500000.0,BRA,1,0,1.0,0.0,15706.0,15706
software,6340000.0,SWE,2,1,2.0,2129.0,13102.0,15231
fashion lifestyle weddings,500000.0,USA,2,0,1.0,111.0,15260.0,15371
bigdata e-commerce fashion retail reviewsandrecommendations shopping,49000.0,USA,3,0,2.0,201.0,16052.0,16253
design e-commerce fashion lifestyle,25000.0,ITA,1,0,1.0,0.0,16386.0,16386
curatedweb,640000.0,GBR,3,0,2.0,337.0,16165.0,16502
advertising analytics socialbookmarking socialmedia socialmediamarketing,1000000.0,USA,1,0,2.0,0.0,16015.0,16015
biotechnology,22000000.0,TWN,1,0,2.0,0.0,14699.0,14699
printing semiconductors technology,16250000.0,USA,1,0,7.0,0.0,12445.0,12445
cleantechnology smartgrid,6000000.0,ISR,1,0,1.0,0.0,15994.0,15994
humanresources software,6121763.0,USA,5,0,5.0,1091.0,15196.0,16287
art entertainment,17000.0,IND,1,0,1.0,0.0,16153.0,16153
e-commerce onlineshopping retail,100000000.0,ZAF,4,0,1.0,1330.0,14883.0,16213
delivery hospitality,117659357.0,NLD,2,0,3.0,821.0,15349.0,16170
biotechnology healthcare pharmaceuticals,22340000.0,GBR,2,0,6.0,546.0,12790.0,13336
education local marketplaces music services software tutoring,19000000.0,USA,5,0,24.0,2824.0,13330.0,16154
apps contactmanagement search software,25000.0,RUS,1,0,1.0,0.0,15765.0,15765
analytics,4500000.0,ISR,2,0,1.0,734.0,15309.0,16043
hospitality localadvertising mobile salesandmarketing search technology webdevelopment,350000.0,USA,1,0,3.0,0.0,15309.0,15309
hardware+software,7790000.0,DNK,1,0,3.0,0.0,12899.0,12899
email internet,273453.0,SWE,1,0,1.0,0.0,16252.0,16252
hardware+software,3569750.0,DEU,1,0,2.0,0.0,14628.0,14628
healthcare,14700000.0,USA,2,0,1.0,1407.0,15139.0,16546
socialmedia,40000.0,CHL,1,0,1.0,0.0,15562.0,15562
enterprisesoftware internet trustednetworks,45100000.0,USA,6,0,12.0,2156.0,13879.0,16035
software,11500000.0,USA,1,0,2.0,0.0,12376.0,12376
entertainment socialmedia socialnetworkmedia startups,73535.0,JOR,1,1,1.0,0.0,14512.0,14512
education kids parenting,25000.0,ARG,1,1,1.0,0.0,15765.0,15765
mhealth software therapeutics,79857.0,CAN,1,0,1.0,0.0,15553.0,15553
bigdata developmentplatforms industrialautomation,12000000.0,USA,1,0,3.0,0.0,16658.0,16658
bigdata cloudcomputing dataintegration enterprisesoftware software,101580000.0,USA,6,0,16.0,2750.0,13300.0,16050
recruiting software,1625065.0,ESP,1,0,6.0,0.0,16637.0,16637
internet,2200000.0,FRA,1,0,7.0,0.0,16623.0,16623
curatedweb recruiting,3200000.0,USA,2,1,11.0,0.0,15902.0,15902
employment,25488.0,GBR,1,0,1.0,0.0,16240.0,16240
employment humanresources recruiting socialmedia,30000.0,THA,1,0,1.0,0.0,15979.0,15979
advertising art artistsglobally collaboration creative curatedweb design fashion film music peer-to-peer photography salesandmarketing socialmedia,29100000.0,USA,3,0,8.0,1953.0,14245.0,16198
analytics databases dataintegration datamining,575000.0,USA,4,0,2.0,171.0,16598.0,16769
careermanagement recruiting teachers,40000.0,CHL,1,0,1.0,0.0,16029.0,16029
careermanagement cloudcomputing humanresources machinelearning predictiveanalytics psychology recruiting saas,1450000.0,USA,2,0,2.0,395.0,15949.0,16344
b2b marketplaces recruiting,1700000.0,CHE,1,0,3.0,0.0,16030.0,16030
socialmedia,169843.0,ITA,2,0,1.0,425.0,15250.0,15675
software,52787935.3138524,FRA,4,0,7.0,1747.0,14988.0,16735
curatedweb humanresources recruiting saas semanticsearch staffingfirms,2700000.0,USA,1,1,2.0,0.0,14531.0,14531
edtech education,4000000.0,IND,1,0,1.0,0.0,15455.0,15455
curatedweb,50000.0,SGP,1,0,1.0,0.0,13514.0,13514
education,3150000.0,USA,3,0,5.0,373.0,16146.0,16519
biotechnology healthandwellness pharmaceuticals,78750000.0,USA,3,1,6.0,1848.0,12996.0,14844
biotechnology,21000000.0,USA,2,0,5.0,788.0,12874.0,13662
software,12070000.0,USA,2,1,2.0,574.0,12242.0,12816
media mobile,15000.0,USA,1,0,1.0,0.0,15492.0,15492
messaging,2000000.0,RUS,1,0,1.0,0.0,15630.0,15630
customerservice customersupporttools saas salesandmarketing,24450000.0,USA,4,0,9.0,1442.0,15273.0,16715
telecommunications,8997.0,MEX,2,0,2.0,212.0,16314.0,16526
analytics bigdata bigdataanalytics mobile,10000000.0,CHN,3,0,3.0,482.0,15857.0,16339
socialmedia,2106651.0,JPN,3,0,1.0,1300.0,14700.0,16000
messaging,5500000.0,USA,1,0,1.0,0.0,13422.0,13422
informationservices,321250.0,HKG,3,0,4.0,426.0,16252.0,16678
digitalmedia messaging,1130000.0,USA,1,0,5.0,0.0,14056.0,14056
consumerinternet,13000000.0,USA,4,0,10.0,527.0,16040.0,16567
messaging,3000000.0,USA,1,1,1.0,0.0,15441.0,15441
communicationsinfrastructure internet software,10000000.0,USA,1,0,3.0,0.0,11338.0,11338
analytics collaboration messaging socialmedia software textanalytics,2000000.0,USA,2,0,8.0,918.0,15258.0,16176
cleantechnology,100000000.0,USA,1,0,1.0,0.0,16112.0,16112
automotive e-commerce,252308.0,ESP,2,0,2.0,982.0,15340.0,16322
artistsglobally careermanagement consumergoods curatedweb entertainment fashion music networking video,800000.0,USA,1,0,1.0,0.0,13946.0,13946
healthcare pharmaceuticals software,36000000.0,USA,3,0,3.0,2190.0,13462.0,15652
cleantechnology,11323389.0,GBR,1,0,1.0,0.0,15463.0,15463
games mobile,900000.0,USA,6,0,15.0,758.0,15813.0,16571
advertising analytics b2b bigdata locationbasedservices mobile nfc,5000000.0,GBR,2,0,1.0,688.0,15615.0,16303
dataintegration enterprises optimization technology,41200000.0,USA,2,0,9.0,396.0,16209.0,16605
healthcare,152001200.0,USA,4,1,5.0,1527.0,14067.0,15594
analytics medical serviceproviders,18800000.0,USA,1,0,1.0,0.0,12957.0,12957
automotive finance fintech incubators technology,14738116.0,CAN,2,0,2.0,287.0,15925.0,16212
cleantechnology,6800000.0,USA,1,0,1.0,0.0,13985.0,13985
healthcare,26999992.0,USA,6,0,7.0,1230.0,14887.0,16117
games,2100000.0,GBR,1,0,4.0,0.0,15789.0,15789
android iphone messaging mobile,369247364.0,USA,5,0,10.0,1387.0,14761.0,16148
retail,30000000.0,USA,1,0,1.0,0.0,16630.0,16630
developerapis enterprisesoftware incentives loyaltyprograms,10253850.0,USA,4,0,14.0,1552.0,14610.0,16162
curatedweb healthcare,10173807.0,USA,4,0,5.0,1545.0,14930.0,16475
consulting,30000000.0,USA,1,0,1.0,0.0,16630.0,16630
mobile,37479368.0,USA,4,0,5.0,1895.0,13552.0,15447
software,25950000.0,USA,4,1,8.0,1255.0,12872.0,14127
fitness healthandwellness healthdiagnostics internetofthings mobiledevices mobilehealth productdesign sportinggoods userexperiencedesign,3194000.0,USA,3,0,3.0,455.0,16071.0,16526
enterprisesoftware security,302312497.0,USA,5,0,7.0,1972.0,14735.0,16707
curatedweb entertainment machinelearning personalization reviewsandrecommendations television videoondemand,68234.0,GBR,2,0,2.0,334.0,15492.0,15826
manufacturing,3600000.0,USA,2,0,6.0,976.0,14214.0,15190
cleantechnology smartgrid,21595000.0,USA,2,0,4.0,1504.0,13125.0,14629
marketplaces mobile onlinedating,5000000.0,JPN,1,0,1.0,0.0,16468.0,16468
hardware,49700000.0,USA,1,1,5.0,0.0,12265.0,12265
services,5000000.0,USA,1,0,3.0,0.0,16609.0,16609
applicationplatforms consumerelectronics,7000000.0,GBR,1,0,1.0,0.0,12544.0,12544
e-commerce,31000000.0,CHN,2,0,4.0,289.0,15949.0,16238
3d datavisualization presentations software,178834.0,FRA,1,0,11.0,0.0,15313.0,15313
businessservices games,8000000.0,CHN,4,1,4.0,1187.0,13939.0,15126
e-commerce marketplaces shopping,32500000.0,CHN,2,0,3.0,400.0,16252.0,16652
curatedweb,10487092.0,CHN,3,0,5.0,1612.0,14245.0,15857
hospitality mobile saas,882495.0,USA,3,0,1.0,1322.0,15293.0,16615
android digitalmedia mobile mobileadvertising,2100000.0,USA,3,0,2.0,1238.0,14649.0,15887
apps innovationmanagement moneymaking,150000.0,ISR,1,0,1.0,0.0,15126.0,15126
curatedweb,40000.0,USA,1,0,1.0,0.0,15859.0,15859
software,33800000.0,USA,4,0,39.0,1532.0,15036.0,16568
content curatedweb media,3400000.0,USA,3,0,8.0,439.0,15659.0,16098
android apps iphone locationbasedservices mobile networking photography realtime socialsearch software video,675067.0,IRL,1,0,2.0,0.0,15972.0,15972
mobile,5800000.0,USA,2,0,4.0,144.0,16093.0,16237
mobile,2500000.0,USA,1,1,1.0,0.0,13573.0,13573
mobile webdevelopment,200000.0,USA,1,0,1.0,0.0,15329.0,15329
mobile,11700000.0,USA,2,1,9.0,324.0,15706.0,16030
advertisingplatforms,1400000.0,GBR,1,0,1.0,0.0,16316.0,16316
socialmedia,1000000.0,AUS,3,0,5.0,443.0,15657.0,16100
curatedweb,25000.0,USA,2,0,2.0,491.0,15348.0,15839
software,100000.0,USA,1,0,1.0,0.0,16071.0,16071
healthandwellness healthcare healthcareservices,20000.0,USA,1,0,1.0,0.0,16471.0,16471
cloudcomputing homeautomation mobile,256407.0,SVK,2,0,4.0,365.0,15584.0,15949
biotechnology,2460000.0,USA,4,0,1.0,222.0,14558.0,14780
e-commerce mobile mobilecommerce software,36000000.0,USA,3,0,8.0,989.0,15538.0,16527
mobile,5000000.0,USA,2,0,2.0,206.0,13757.0,13963
advertising mobile mobileadvertising mobileanalytics nfc proximityinternet telecommunications wireless,2800000.0,AUS,2,0,6.0,476.0,15215.0,15691
brandmarketing mobile mobileadvertising,550000.0,USA,2,1,2.0,456.0,14975.0,15431
advertising android apps brandmarketing games ios mobile windowsphone7,70600000.0,USA,4,0,13.0,1495.0,13665.0,15160
apps mobile,1200000.0,USA,2,0,3.0,465.0,16075.0,16540
analytics,2400000.0,USA,2,0,16.0,504.0,16071.0,16575
apps ipad mobile photography,15000.0,USA,1,0,1.0,0.0,14652.0,14652
enterprisesoftware meetingsoftware photosharing,2293122.0,USA,2,1,1.0,559.0,14694.0,15253
advertising apps mobile retail,77442.0,GBR,1,0,1.0,0.0,15341.0,15341
services,2200000.0,USA,1,0,1.0,0.0,16618.0,16618
mobile mobilepayments payments,2324761.0,AUS,3,0,1.0,484.0,15932.0,16416
userexperiencedesign wearables,100000.0,USA,1,0,1.0,0.0,16375.0,16375
apps communities mobile mobileadvertising,345916.831256701,ESP,6,0,5.0,383.0,16022.0,16405
lifestyle locationbasedservices mobile,200000.0,VNM,1,1,2.0,0.0,16310.0,16310
education educationalgames entertainment healthandwellness kids mobilegames sports videogames,10000.0,CAN,1,0,1.0,0.0,15639.0,15639
mobile,13800000.0,USA,3,0,5.0,2123.0,12513.0,14636
audio collaboration crowdsourcing email events iphone mobile mobileemergency&health security sms,750000.0,USA,1,0,3.0,0.0,16049.0,16049
appmarketing mobile software,679611.0,CAN,1,0,2.0,0.0,15981.0,15981
enterprisesoftware,11700.0,SGP,1,0,1.0,0.0,15946.0,15946
photography,5000000.0,USA,2,0,10.0,677.0,15910.0,16587
advertising locationbasedservices mobile monetization,5254837.0,ESP,2,0,1.0,771.0,14685.0,15456
enterprises enterprisesoftware events home&garden ios ipad iphone,4000000.0,USA,3,0,6.0,1073.0,15210.0,16283
advertising dataintegration machinelearning mobilecommerce,600000.0,USA,2,1,1.0,578.0,15340.0,15918
advertising architecture boatingindustry consumerelectronics digitalsignage displays hardware homedecor hospitality internetofthings retailtechnology,100000.0,USA,2,0,1.0,1.0,16750.0,16751
enterpriseapplication enterprisehardware eventmanagement hardware+software nfc rfid,19299.0,CAN,1,0,1.0,0.0,15992.0,15992
news,17991299.0,USA,3,1,2.0,994.0,14231.0,15225
apps games mobile software,2800000.0,USA,4,1,9.0,342.0,13879.0,14221
computers games toys,8000000.0,USA,1,1,1.0,0.0,16247.0,16247
mobile,20000000.0,USA,1,0,6.0,0.0,12073.0,12073
events,183747.0,ESP,1,0,1.0,0.0,16265.0,16265
technology,25000000.0,USA,2,0,5.0,286.0,12227.0,12513
dental healthcareservices medical,3000000.0,GBR,2,0,6.0,876.0,15789.0,16665
semiconductors,29800000.0,USA,3,1,13.0,1157.0,12023.0,13180
education marketplaces tutoring video,850000.0,USA,1,0,1.0,0.0,15653.0,15653
edtech education,15000000.0,CHN,4,1,5.0,2437.0,11747.0,14184
biotechnology healthcare,124414483.0,USA,4,1,15.0,1591.0,11170.0,12761
biotechnology,5100000.0,USA,1,0,2.0,0.0,14317.0,14317
healthcare,70000000.0,USA,1,1,4.0,0.0,13556.0,13556
biotechnology,33728379.0,USA,2,1,5.0,2076.0,12432.0,14508
analytics,7825000.0,USA,4,0,2.0,1660.0,15015.0,16675
advertising,12800000.0,USA,2,1,3.0,760.0,13757.0,14517
agriculture biotechnology energy,37300000.0,USA,3,0,9.0,2233.0,13290.0,15523
software,1100000.0,USA,1,0,3.0,0.0,16328.0,16328
advertising digitalmedia internetradiomarket music,20190000.0,USA,3,0,11.0,1352.0,13633.0,14985
consumerelectronics,187500.0,USA,2,0,1.0,732.0,15826.0,16558
biotechnology,3600000.0,NOR,1,0,3.0,0.0,15862.0,15862
biotechnology,83800001.0,USA,5,0,14.0,2315.0,14420.0,16735
messaging,30000000.0,USA,2,0,2.0,175.0,14404.0,14579
hardware+software,2560000.0,CAN,2,0,2.0,469.0,13103.0,13572
biotechnology,121050000.0,USA,7,0,14.0,1755.0,14540.0,16295
biometrics,18500000.0,USA,1,0,1.0,0.0,16695.0,16695
advertising automotive classifieds marketplaces onlinerental,200000.0,TUR,3,0,1.0,1558.0,14458.0,16016
crowdsourcing realtime technology,1400000.0,ARE,3,0,2.0,574.0,16136.0,16710
finance productivitysoftware projectmanagement software,237280.0,POL,1,0,1.0,0.0,14365.0,14365
localbasedservices serviceproviders,1200000.0,IND,1,0,2.0,0.0,16540.0,16540
home&garden software,9621250.0,USA,3,0,6.0,686.0,15680.0,16366
email messaging productivitysoftware,50000.0,USA,3,0,2.0,566.0,14409.0,14975
e-commerceplatforms,263688.0,GBR,3,0,3.0,132.0,15584.0,15716
curatedweb,18316.0,GBR,1,0,1.0,0.0,14914.0,14914
dataintegration saas,120000.0,GBR,2,0,2.0,365.0,16040.0,16405
curatedweb e-commerce e-commerceplatforms onlinerental peer-to-peer,37675000.0,USA,6,0,28.0,1152.0,14392.0,15544
collaboration enterprisesoftware productivitysoftware software taskmanagement tracking,11000000.0,CAN,1,0,2.0,0.0,16245.0,16245
businessproductivity enterprisesoftware,15000000.0,USA,1,0,1.0,0.0,16594.0,16594
applicationplatforms developmentplatforms sharedservices,250000.0,USA,1,0,1.0,0.0,14975.0,14975
bigdataanalytics datavisualization machinelearning saas textanalytics,1150000.0,USA,1,0,4.0,0.0,16495.0,16495
mobile reviewsandrecommendations search,250308.0,CAN,1,0,1.0,0.0,15470.0,15470
e-commerce mobile mobilecommerce shopping,1750000.0,USA,2,1,12.0,530.0,15400.0,15930
music onlinedating,600000.0,GBR,1,0,1.0,0.0,15813.0,15813
apps healthandwellness,9000000.0,USA,1,0,2.0,0.0,16350.0,16350
communities consumergoods socialcommerce,40300000.0,USA,3,0,10.0,479.0,15768.0,16247
curatedweb design,3220985.0,USA,3,0,9.0,380.0,15614.0,15994
e-commerce mobile,500000.0,USA,1,0,1.0,0.0,15513.0,15513
contentdiscovery games mobile music,3050000.0,USA,2,1,9.0,393.0,15378.0,15771
manufacturing,5847043.0,USA,1,1,1.0,0.0,14956.0,14956
curatedweb,3000000.0,USA,1,1,5.0,0.0,14937.0,14937
e-commerce internet,5000000.0,IND,1,1,1.0,0.0,15869.0,15869
services telecommunications wireless,212000000.0,IND,1,0,1.0,0.0,13213.0,13213
appmarketing messaging mobile sms,600000.0,USA,2,0,1.0,2058.0,13848.0,15906
mobile,42000000.0,USA,6,1,10.0,2654.0,12128.0,14782
e-commerce,11000000.0,USA,1,0,2.0,0.0,16321.0,16321
tourism,555555.0,TUR,1,0,1.0,0.0,15767.0,15767
artistsglobally curatedweb design,45180.0,CAN,1,0,1.0,0.0,16161.0,16161
bloggingplatforms crowdsourcing design digitalentertainment e-commerce guides lifestyle socialmedia,2550000.0,DNK,3,0,3.0,932.0,15725.0,16657
enterprisesoftware hardware+software saas,90700000.0,USA,7,0,22.0,1507.0,14949.0,16456
games,40000.0,CHL,1,0,1.0,0.0,15539.0,15539
biotechnology healthdiagnostics,177000000.0,SGP,3,0,1.0,1052.0,15664.0,16716
restaurants,4500000.0,USA,1,0,4.0,0.0,16604.0,16604
crowdsourcing mobile software wireless,3000000.0,ISR,4,0,5.0,1108.0,15209.0,16317
automotive mobile,607934.0,POL,1,0,1.0,0.0,15543.0,15543
android apps automotive ios mobile,6700000.0,GRC,3,0,1.0,224.0,15835.0,16059
automotive transportation,44000000.0,IND,4,1,11.0,817.0,15485.0,16302
software,415515.0,BGR,4,0,3.0,409.0,15966.0,16375
e-commerce,600000.0,USA,1,0,3.0,0.0,16141.0,16141
broadcasting,161000.0,IND,1,0,1.0,0.0,16491.0,16491
energyit,17000.0,USA,1,0,1.0,0.0,15584.0,15584
advertising,32000000.0,USA,5,0,15.0,2029.0,14426.0,16455
software,6000000.0,USA,1,0,5.0,0.0,12874.0,12874
biotechnology healthdiagnostics,1500000.0,USA,1,0,3.0,0.0,15904.0,15904
software,671226.0,GBR,1,0,1.0,0.0,13854.0,13854
agriculture analytics serviceproviders,1503657.0,BRA,1,0,1.0,0.0,16437.0,16437
finance,795854.0,SWE,1,0,1.0,0.0,13879.0,13879
security,472300.0,GBR,1,0,1.0,0.0,13424.0,13424
finance,12250000.0,USA,2,0,3.0,864.0,12566.0,13430
consulting informationtechnology internet services software,836290.0,GBR,1,0,2.0,0.0,16028.0,16028
biotechnology investmentmanagement medical pharmaceuticals,8940000.0,ESP,1,0,3.0,0.0,14685.0,14685
biotechnology,11795700.0,FRA,1,0,4.0,0.0,13866.0,13866
e-commerce specialtyfoods,7000000.0,IND,3,0,5.0,980.0,15538.0,16518
edtech education,10600000.0,USA,2,1,4.0,169.0,10833.0,11002
education media socialnetworkmedia startups,158567.0,GBR,1,0,2.0,0.0,13939.0,13939
education internet saas,288000.0,RUS,2,0,2.0,0.0,15615.0,15615
allstudents education teachers,1500000.0,USA,2,0,4.0,900.0,15346.0,16246
edtech education k-12education video videoondemand,250000.0,USA,1,0,1.0,0.0,16268.0,16268
software,18250000.0,USA,1,0,1.0,0.0,14481.0,14481
allstudents charterschools education teachers,3450000.0,USA,3,1,19.0,877.0,13514.0,14391
advertising internet mobilevideo onlinevideoadvertising video,80932177.0,USA,8,0,25.0,3117.0,13514.0,16631
marketingautomation mobilegames,145000.0,USA,2,0,1.0,163.0,15826.0,15989
internet software technology usability,20000000.0,USA,2,1,8.0,615.0,11948.0,12563
e-commerce parenting subscriptionbusinesses tea video,310000.0,USA,3,0,4.0,559.0,15552.0,16111
enterprisesoftware,77900000.0,USA,5,0,13.0,1134.0,15349.0,16483
curatedweb forums freelancers moneymaking,100000.0,USA,1,0,1.0,0.0,15065.0,15065
education,28437.0,GBR,1,0,1.0,0.0,16130.0,16130
cloudcomputing serviceproviders,4899039.0,JPN,3,0,4.0,1292.0,15278.0,16570
cybersecurity,18000000.0,ISR,1,0,5.0,0.0,16476.0,16476
e-commerce,100000.0,USA,1,0,1.0,0.0,16100.0,16100
internetmarketing marketplaces onlineauctions sponsorship,508475.0,DNK,2,0,2.0,172.0,16395.0,16567
apps,17000000.0,CHN,3,0,7.0,935.0,15765.0,16700
e-commerce,5000000.0,CAN,1,0,1.0,0.0,15945.0,15945
communities messaging socialmedia sports,682850.0,GBR,1,0,1.0,0.0,14679.0,14679
sports,40000.0,NZL,1,0,1.0,0.0,15939.0,15939
crm projectmanagement webtools,4212583.0,BEL,2,0,2.0,362.0,16212.0,16574
consulting,22500000.0,IND,1,0,2.0,0.0,15069.0,15069
b2b careermanagement collaboration enterprises enterprisesoftware humanresources projectmanagement saas taskmanagement,250000.0,USA,2,0,2.0,363.0,15379.0,15742
curatedweb,2300000.0,RUS,2,0,5.0,245.0,15400.0,15645
music,984913.0,GBR,1,0,1.0,0.0,15970.0,15970
mobilehealth software,63000.0,CHL,2,0,2.0,602.0,16044.0,16646
mobile,22577276.0,USA,6,0,15.0,1925.0,14769.0,16694
mobile,73667711.0,CHN,1,0,3.0,0.0,15218.0,15218
hardware+software healthandwellness,54597734.0,USA,6,1,1.0,2234.0,14497.0,16731
healthcare medicaldevices,114500000.0,USA,2,0,7.0,1027.0,14735.0,15762
pharmaceuticals,3390000.0,USA,2,0,4.0,495.0,16253.0,16748
content journalism media news parenting socialmedia systems,24000.0,ARE,1,0,1.0,0.0,15563.0,15563
angels businessservices employment entrepreneur events finance fintech local media networking news socialmedia startups technology venturecapital,2500000.0,USA,1,0,1.0,0.0,15840.0,15840
bloggingplatforms digitalmedia media news publishing startups technology,407097.46006470604,GBR,2,0,15.0,0.0,16183.0,16183
media news publishing,4390000.0,SGP,4,0,15.0,1573.0,15034.0,16607
entrepreneur media news publicrelations startups technology,105000.0,USA,3,0,3.0,972.0,15454.0,16426
software,60000.0,USA,2,0,1.0,798.0,15231.0,16029
software,3000000.0,USA,1,1,1.0,0.0,16696.0,16696
businessservices hardware hardware+software mobile,38139999.0,CHN,3,1,7.0,1874.0,12509.0,14383
